doc_id,arquivo,linha,turno,falante,rotulo_original,fornecedor,modelo,papel,palavras
S04,corpus/sessoes-mistas/S04-pi.md,8464,60,ia,ChatGPT 5.6 Prompt Instructor diz,openai,ChatGPT 5.6,prompt_instructor,972
S04,corpus/sessoes-mistas/S04-pi.md,8656,61,humano,Eu,,,,39
S04,corpus/sessoes-mistas/S04-pi.md,8662,62,ia,ChatGPT 5.6 Prompt Instructor diz,openai,ChatGPT 5.6,prompt_instructor,1142
S04,corpus/sessoes-mistas/S04-pi.md,8841,63,humano,Eu,,,,51
S04,corpus/sessoes-mistas/S04-pi.md,8849,64,ia,ChatGPT 5.6 Prompt Instructor diz,openai,ChatGPT 5.6,prompt_instructor,1395
S04,corpus/sessoes-mistas/S04-pi.md,9182,65,ia,Claude Fable 5 diz,anthropic,Claude Fable 5,,1560
S04,corpus/sessoes-mistas/S04-pi.md,9474,66,humano,Eu,,,,35
S04,corpus/sessoes-mistas/S04-pi.md,9480,67,ia,ChatGPT 5.5 diz,openai,ChatGPT 5.5,,1869
S04,corpus/sessoes-mistas/S04-pi.md,9864,68,ia,Claude Fable 5 Prompt Instructor diz,anthropic,Claude Fable 5,prompt_instructor,2163
S04,corpus/sessoes-mistas/S04-pi.md,10282,69,humano,Eu,,,,41
S04,corpus/sessoes-mistas/S04-pi.md,10288,70,ia,ChatGPT 5.5 Prompt Instructor diz,openai,ChatGPT 5.5,prompt_instructor,1043
S04,corpus/sessoes-mistas/S04-pi.md,10557,71,ia,Claude Fable 5 Prompt Instructor  diz,anthropic,Claude Fable 5,prompt_instructor,695
S04,corpus/sessoes-mistas/S04-pi.md,10618,72,ia,ChatGPT 5.5 Prompt Instructor diz,openai,ChatGPT 5.5,prompt_instructor,1333
S04,corpus/sessoes-mistas/S04-pi.md,10890,73,ia,Claude Fable 5 Prompt Instructor diz,anthropic,Claude Fable 5,prompt_instructor,1676
S04,corpus/sessoes-mistas/S04-pi.md,10951,74,humano,Eu,,,,34
S04,corpus/sessoes-mistas/S04-pi.md,10957,75,ia,CatGPT 5.5 Prompt Instructor diz,desconhecido,,prompt_instructor,1204
S04,corpus/sessoes-mistas/S04-pi.md,11220,76,ia,Claude Fable 5 Prompt Instructor diz,anthropic,Claude Fable 5,prompt_instructor,453
S04,corpus/sessoes-mistas/S04-pi.md,11255,77,ia,ChatGPT 5.5 Prompt Instructor diz,openai,ChatGPT 5.5,prompt_instructor,1040
S04,corpus/sessoes-mistas/S04-pi.md,11473,78,ia,Claude Fable 5 Prompt Instructor diz,anthropic,Claude Fable 5,prompt_instructor,955
S04,corpus/sessoes-mistas/S04-pi.md,11481,79,humano,Eu,,,,64
S04,corpus/sessoes-mistas/S04-pi.md,11487,80,ia,ChatGPT 5.6 Prompt Instructor diz,openai,ChatGPT 5.6,prompt_instructor,1771
S04,corpus/sessoes-mistas/S04-pi.md,11988,81,humano,Eu,,,,41
S04,corpus/sessoes-mistas/S04-pi.md,11996,82,ia,ChatGPT 5.6 Prompt Instructor diz,openai,ChatGPT 5.6,prompt_instructor,1963
S04,corpus/sessoes-mistas/S04-pi.md,12410,83,humano,Eu,,,,32
S04,corpus/sessoes-mistas/S04-pi.md,12416,84,ia,ChatGPT 5.5 Prompt Instructor diz,openai,ChatGPT 5.5,prompt_instructor,868
S04,corpus/sessoes-mistas/S04-pi.md,12674,85,ia,Claude Opus 4.5 Prompt Instructor diz,anthropic,Claude Opus 4.5,prompt_instructor,548
S04,corpus/sessoes-mistas/S04-pi.md,12726,86,ia,ChatGPT 5.5 Prompt Instructor diz,openai,ChatGPT 5.5,prompt_instructor,2355
S04,corpus/sessoes-mistas/S04-pi.md,13431,87,humano,Eu,,,,23
S04,corpus/sessoes-mistas/S04-pi.md,13437,88,ia,ChatGPT 5.5 Prompt Instructor diz,openai,ChatGPT 5.5,prompt_instructor,691
S04,corpus/sessoes-mistas/S04-pi.md,13621,89,humano,Eu,,,,24
S04,corpus/sessoes-mistas/S04-pi.md,13627,90,ia,ChatGPT 5.5 Prompt Instructor diz,openai,ChatGPT 5.5,prompt_instructor,2162
S04,corpus/sessoes-mistas/S04-pi.md,14098,91,ia,Claude Fable 5 diz,anthropic,Claude Fable 5,,4428
S04,corpus/sessoes-mistas/S04-pi.md,14543,92,humano,Eu,,,,25
S04,corpus/sessoes-mistas/S04-pi.md,14547,93,ia,ChatGPT 5.6 Prompt Instructor diz,openai,ChatGPT 5.6,prompt_instructor,4678
S04,corpus/sessoes-mistas/S04-pi.md,15789,94,humano,Eu,,,,21
S04,corpus/sessoes-mistas/S04-pi.md,15793,95,ia,ChatGPT 5.6 Prompt Instructor diz,openai,ChatGPT 5.6,prompt_instructor,2240
S04,corpus/sessoes-mistas/S04-pi.md,16722,96,humano,Eu,,,,20
S04,corpus/sessoes-mistas/S04-pi.md,16726,97,ia,ChatGPT 5.5 Prompt Instructor diz,openai,ChatGPT 5.5,prompt_instructor,316
S04,corpus/sessoes-mistas/S04-pi.md,16828,98,ia,1. ChatGPT é melhor para,openai,ChatGPT é melhor para,,7
S04,corpus/sessoes-mistas/S04-pi.md,16842,99,ia,2. Gemini é melhor para,google,Gemini é melhor para,,7
S04,corpus/sessoes-mistas/S04-pi.md,16856,100,ia,3. Claude é melhor para,anthropic,Claude é melhor para,,385
S04,corpus/sessoes-mistas/S04-pi.md,17118,101,ia,Gemini 3.5 flash Prompt Instructor,google,Gemini 3.5 flash,prompt_instructor,710
S04,corpus/sessoes-mistas/S04-pi.md,17234,102,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,664
S04,corpus/sessoes-mistas/S04-pi.md,17278,103,ia,ChatGPT 5.5 Prompt Instructor diz,openai,ChatGPT 5.5,prompt_instructor,640
S04,corpus/sessoes-mistas/S04-pi.md,17638,104,ia,Gemini 3.5 flash Prompt Instructor,google,Gemini 3.5 flash,prompt_instructor,640
S04,corpus/sessoes-mistas/S04-pi.md,17732,105,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,575
S04,corpus/sessoes-mistas/S04-pi.md,17750,106,ia,ChatGPT 5.5 Prompt Instructor diz,openai,ChatGPT 5.5,prompt_instructor,680
S04,corpus/sessoes-mistas/S04-pi.md,18116,107,ia,Gemini 3.5 flash Prompt Instructor,google,Gemini 3.5 flash,prompt_instructor,1146
S04,corpus/sessoes-mistas/S04-pi.md,18324,108,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,1096
S04,corpus/sessoes-mistas/S04-pi.md,18408,109,humano,Eu,,,,61
S04,corpus/sessoes-mistas/S04-pi.md,18412,110,ia,ChatGPT 5.6 Prompt Instructor diz,openai,ChatGPT 5.6,prompt_instructor,1542
S04,corpus/sessoes-mistas/S04-pi.md,18740,111,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,582
S04,corpus/sessoes-mistas/S04-pi.md,18780,112,humano,Eu,,,,13736
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,21,1,humano,Eu,,,,29
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,25,2,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,8
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,33,3,humano,Eu,,,,17
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,37,4,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1917
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,641,5,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,920
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,708,6,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1558
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,1056,7,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,834
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,1152,8,humano,Eu,,,,38
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,1156,9,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,1692
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,1512,10,ia,Claude Fable 5 Deep Guide diz,anthropic,Claude Fable 5,deep_guide,700
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,1551,11,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,2496
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,2178,12,ia,Claude Fable 5 Deep Guide diz,anthropic,Claude Fable 5,deep_guide,3496
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,2966,13,humano,Eu,,,,25
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,2970,14,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,6
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,2974,15,humano,Eu,,,,16
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,2978,16,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,16
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,2982,17,humano,Eu,,,,34
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,2996,18,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,2375
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,3575,19,ia,Claude Fable 5 Deep Guide diz,anthropic,Claude Fable 5,deep_guide,752
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,3609,20,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1886
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,3617,21,humano,Eu,,,,16
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,3621,22,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1922
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,4050,23,ia,Claude Fable 5 Deep Guide diz,anthropic,Claude Fable 5,deep_guide,2646
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,4158,24,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1038
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,4266,25,ia,Claude Fable 5 Deep Guide diz,anthropic,Claude Fable 5,deep_guide,4786
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,4468,26,humano,Eu,,,,15
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,4472,27,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1198
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,4700,28,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,1747
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,4996,29,humano,Eu,,,,18
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,5000,30,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1768
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,5532,31,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,1606
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,5683,32,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1904
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,6029,33,humano,I,,,,10
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,6033,34,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,1114
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,6334,35,ia,Gemini 3.5 Flash Deep Guide diz,google,Gemini 3.5 Flash,deep_guide,1127
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,6459,36,ia,Claude Opus 4.8 Deep Guide diz,anthropic,Claude Opus 4.8,deep_guide,605
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,6496,37,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,1146
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,6789,38,humano,Eu,,,,32
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,6793,39,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,1218
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,7369,40,ia,Gemini 3.1 Pro Deep Guide diz,google,Gemini 3.1 Pro,deep_guide,370
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,7398,41,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,931
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,7453,42,humano,Eu,,,,32
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,7457,43,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,1103
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,7982,44,ia,Gemini 3.1 Pro Deep Guide diz,google,Gemini 3.1 Pro,deep_guide,428
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,8020,45,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,3064
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,8282,46,humano,Eu,,,,39
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,8286,47,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,1375
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,8874,48,ia,Gemini 3.1 Pro Deep Guide diz,google,Gemini 3.1 Pro,deep_guide,258
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,8890,49,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,3675
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,9129,50,humano,Eu,,,,32
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,9133,51,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,1014
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,9652,52,ia,Gemini 3.1 Pro Deep Guide diz,google,Gemini 3.1 Pro,deep_guide,241
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,9670,53,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,3000
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,9944,54,humano,Eu,,,,32
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,9948,55,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,1168
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,10500,56,ia,Gemini 3.1 Pro Deep Guide diz,google,Gemini 3.1 Pro,deep_guide,204
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,10522,57,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,4501
S05,corpus/sessoes-mistas/S05-dg_parte-1-de-4.md,11141,58,humano,Eu,,,,25
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,19,59,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,1004
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,473,60,ia,Gemini 3.1 Pro Deep Guide diz,google,Gemini 3.1 Pro,deep_guide,1020
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,621,61,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,519
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,646,62,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,133
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,675,63,ia,Claude is correct that,anthropic,Claude is correct that,,43
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,694,64,ia,Gemini contributed an important operational improvement,google,Gemini contributed an important operational improvement,,77
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,723,65,ia,Claude is also correct that,anthropic,Claude is also correct that,,322
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,869,66,ia,Gemini 3.1 Pro Deep Guide diz,google,Gemini 3.1 Pro,deep_guide,1344
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,1034,67,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,685
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,1059,68,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,201
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,1103,69,ia,Gemini 3.1 Pro Deep Guide diz,google,Gemini 3.1 Pro,deep_guide,1334
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,1287,70,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,2329
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,1501,71,humano,Eu,,,,76
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,1509,72,ia,ChatGPT 5.5 DG diz,openai,ChatGPT 5.5 DG,,633
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,1612,73,ia,Gemini 3.5 Flash DG diz,google,Gemini 3.5 Flash DG,,1172
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,1704,74,ia,Claude Opus 4.8 DG diz,anthropic,Claude Opus 4.8 DG,,1080
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,1824,75,ia,ChatGPT 5.5 DG diz,openai,ChatGPT 5.5 DG,,1034
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,1997,76,ia,Gemini 3.5 Flash DG diz,google,Gemini 3.5 Flash DG,,1676
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,2124,77,ia,Claude Opus 4.8 DG diz,anthropic,Claude Opus 4.8 DG,,967
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,2227,78,ia,ChatGPT 5.5 DG diz,openai,ChatGPT 5.5 DG,,608
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,2269,79,ia,Gemini 3.5 Flash DG diz,google,Gemini 3.5 Flash DG,,1317
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,2354,80,ia,Claude Opus 4.8 DG diz,anthropic,Claude Opus 4.8 DG,,786
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,2444,81,ia,ChatGPT 5.5 DG diz,openai,ChatGPT 5.5 DG,,504
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,2489,82,ia,Gemini 3.5 Flash DG diz,google,Gemini 3.5 Flash DG,,943
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,2550,83,ia,Claude Opus 4.8 DG diz,anthropic,Claude Opus 4.8 DG,,709
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,2637,84,ia,ChatGPT 5.5 DG diz,openai,ChatGPT 5.5 DG,,504
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,2695,85,ia,Gemini 3.5 Flash DG diz,google,Gemini 3.5 Flash DG,,944
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,2761,86,ia,Claude Opus 4.8 DG diz,anthropic,Claude Opus 4.8 DG,,762
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,2845,87,humano,Eu,,,,40
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,2851,88,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1591
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,3309,89,ia,Claude Opus 4.8 Deep Guide diz,anthropic,Claude Opus 4.8,deep_guide,2878
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,3983,90,ia,Claude Opus 4.8 Deep Guide diz,anthropic,Claude Opus 4.8,deep_guide,1950
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,4364,91,humano,I,,,,12
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,4368,92,ia,ChatGPT 5.5 Deep Guide says,openai,ChatGPT 5.5,deep_guide,600
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,4502,93,ia,Gemini 3.5 Flash Deep Guide diz,google,Gemini 3.5 Flash,deep_guide,1818
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,4663,94,ia,Claude Opus 4.8 Deep Guide diz,anthropic,Claude Opus 4.8,deep_guide,817
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,4716,95,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,1356
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,5008,96,humano,Eu,,,,32
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,5012,97,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,212
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,5041,98,humano,Eu,,,,23
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,5049,99,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,2277
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,5813,100,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,384
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,5860,101,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,483
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,5884,102,humano,Eu,,,,51
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,5892,103,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,3338
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,6427,104,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,873
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,6629,105,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,1013
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,6803,106,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,4442
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,7553,107,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,433
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,7607,108,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,535
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,7673,109,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,8138
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,9093,110,humano,I,,,,16
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,9097,111,ia,ChatGPT 5.6 Deep Gudie diz,openai,ChatGPT 5.6 Deep Gudie,,1944
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,9506,112,ia,Claude Opus 4.8 diz,anthropic,Claude Opus 4.8,,534
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,9528,113,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,2364
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,10065,114,ia,Claude Opus 4.8 diz,anthropic,Claude Opus 4.8,,2409
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,10561,115,humano,Eu,,,,29
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,10567,116,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,1348
S05,corpus/sessoes-mistas/S05-dg_parte-2-de-4.md,10695,117,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,680
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,19,118,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,2811
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,328,119,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,765
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,374,120,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,896
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,478,121,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,577
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,510,122,ia,ChatGPT 6 Astra diz,openai,ChatGPT 6 Astra,,464
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,563,123,ia,Claude Opus diz,anthropic,Claude Opus,,3200
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,848,124,humano,Eu,,,,76
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,856,125,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,2467
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,1270,126,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,1373
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,1405,127,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1682
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,1615,128,ia,Claude Opus Deep Guide diz,anthropic,Claude Opus,deep_guide,1189
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,1704,129,humano,Eu,,,,76
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,1712,130,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,2517
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,2400,131,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,2085
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,2720,132,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1444
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,2868,133,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,1517
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,3068,134,humano,Eu,,,,12
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,3072,135,ia,ChatGPT 5.6 Deep Guide says,openai,ChatGPT 5.6,deep_guide,6482
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,5009,136,humano,Eu,,,,29
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,5017,137,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,3092
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,5980,138,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,2233
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,6291,139,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,3289
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,7331,140,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,3623
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,8425,141,humano,Eu,,,,38
S05,corpus/sessoes-mistas/S05-dg_parte-3-de-4.md,8429,142,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,1025
